,clmno,pol_year,region,pol_no,usage_type,coverage,ultloss,acc_year
336,CLM2011100017297,2011,region_1,2011OA07031,private,PD,2422.08357057441,2011
337,CLM2011100017318,2011,region_1,2011OA07035,private,PD,1070.679350611168,2011
338,CLM2011300001081,2011,region_1,2011OA07080,private,PD,1983.7022968583394,2011
339,CLM2011100017744,2011,region_1,2011OA07224,private,PD,1365.7015492832616,2011
340,CLM2011100017756,2011,region_1,2011OA07228,private,PD,1022.6822342067956,2011
341,CLM2011200005003,2011,region_1,2011OA07228,private,PD,3955.8716655407557,2011
342,CLM2011100017767,2011,region_1,2011OA07234,private,PD,1161.5473423133678,2011
343,CLM2011100017899,2011,region_1,2011OA07284,private,PD,873.5850089323678,2011
344,CLM2011200005033,2011,region_1,2011OA07284,private,PD,1111.2999849716778,2011
345,CLM2011100017912,2011,region_1,2011OA07289,private,PD,554.020635928935,2011
346,CLM2011100017929,2011,region_1,2011OA07294,private,PD,7912.159493550923,2011
347,CLM2011200005048,2011,region_1,2011OA07300,private,PD,814.4811770990775,2011
348,CLM2011100018040,2011,region_1,2011OA07343,private,PD,754.1115807995787,2011
349,CLM2011100018326,2011,region_1,2011OA07460,private,PD,2453.112891444828,2011
350,CLM2011200005157,2011,region_1,2011OA07460,private,PD,2699.695647336006,2011
351,CLM2011100018349,2011,region_1,2011OA07473,private,PD,2069.1368471651977,2011
352,CLM2011100018363,2011,region_1,2011OA07481,private,PD,2203.3865832265683,2011
353,CLM2011100018429,2011,region_1,2011OA07501,private,PD,164.13163388254765,2011
354,CLM2011200005232,2011,region_1,2011OA07603,private,PD,387.1313696584576,2011
355,CLM2011100018668,2011,region_1,2011OA07614,private,PD,647.1283425751849,2011
356,CLM2011300001145,2011,region_1,2011OA07616,private,PD,1115.0320131920926,2011
357,CLM2011200005239,2011,region_1,2011OA07628,private,PD,831.6535443711214,2011
358,CLM2011200005253,2011,region_1,2011OA07648,private,PD,874.7438111921736,2011
359,CLM2011100018871,2011,region_1,2011OA07694,private,PD,1553.9722022897392,2011
360,CLM2011100018943,2011,region_1,2011OA07738,private,PD,896.3897920634779,2011
361,CLM2011200005323,2011,region_1,2011OA07745,private,PD,536.2398648943926,2011
362,CLM2011100019019,2011,region_1,2011OA07762,private,PD,6386.346354833142,2011
363,CLM2011200005336,2011,region_1,2011OA07762,private,PD,4748.20553968557,2011
364,CLM2011100019032,2011,region_1,2011OA07767,private,PD,2033.0588237062984,2011
365,CLM2011200005339,2011,region_1,2011OA07767,private,PD,2300.117170393765,2011
366,CLM2011100019164,2011,region_1,2011OA07812,private,PD,3994.685294074187,2011
367,CLM2011200005377,2011,region_1,2011OA07812,private,PD,298.2333117618258,2011
368,CLM2011100019237,2011,region_1,2011OA07849,private,PD,821.0558175915935,2011
369,CLM2011100019418,2011,region_1,2011OA07912,private,PD,4012.408337529392,2011
370,CLM2011300001187,2011,region_1,2011OA07912,private,PD,10996.74943536026,2011
371,CLM2011400000232,2011,region_1,2011OA07912,private,PD,9272.869267573104,2011
372,CLM2011100019488,2011,region_1,2011OA07941,private,PD,498.73825082244383,2011
373,CLM2011300001191,2011,region_1,2011OA07941,private,PD,1990.9980641748286,2011
374,CLM2011100019576,2011,region_1,2011OA07982,private,PD,2200.9346179764902,2011
375,CLM2011200005517,2011,region_1,2011OA08011,private,PD,426.34600237118696,2011
376,CLM2011300001203,2011,region_1,2011OA08011,private,PD,769.7254365388509,2011
377,CLM2011100019717,2011,region_1,2011OA08038,private,PD,1748.941451294575,2011
378,CLM2011100019720,2011,region_1,2011OA08040,private,PD,3352.286033853174,2011
379,CLM2011100019813,2011,region_1,2011OA08071,private,PD,1210.4124461497233,2011
380,CLM2011100019837,2011,region_1,2011OA08079,private,PD,2414.3278886207518,2011
381,CLM2011100020255,2011,region_1,2011OA08248,private,PD,6074.063256906189,2011
382,CLM2011100020260,2011,region_1,2011OA08250,private,PD,4053.618944342967,2011
383,CLM2011100020311,2011,region_1,2011OA08267,private,PD,758.2866199716141,2011
384,CLM2011200005710,2011,region_1,2011OA08267,private,PD,7446.703746883185,2011
385,CLM2011200005719,2011,region_1,2011OA08277,private,PD,3366.1148642792036,2011
386,CLM2011100020358,2011,region_1,2011OA08281,private,PD,1001.9632594241842,2011
387,CLM2011100020364,2011,region_1,2011OA08285,private,PD,1423.1457587589464,2011
388,CLM2011100020403,2011,region_1,2011OA08299,private,PD,4195.512336041041,2011
389,CLM2011100020421,2011,region_1,2011OA08304,private,PD,370.48943567890217,2011
390,CLM2011300001259,2011,region_1,2011OA08305,private,PD,984.2262848544817,2011
391,CLM2011100020772,2011,region_1,2011OA08448,private,PD,631.9404167094851,2011
392,CLM2011100020852,2011,region_1,2011OA08487,private,PD,5898.866553540746,2011
393,CLM2011400000254,2011,region_1,2011OA08487,private,PD,2229.4797744872103,2011
394,CLM2011200005895,2011,region_1,2011OA08538,private,PD,1569.209554790437,2011
395,CLM2011200005898,2011,region_1,2011OA08540,private,PD,3635.827094882652,2011
396,CLM2011200005903,2011,region_1,2011OA08544,private,PD,1641.7111439511398,2011
397,CLM2011200005960,2011,region_1,2011OA08638,private,PD,1284.2888958206606,2011
398,CLM2011100021247,2011,region_1,2011OA08649,private,PD,2006.2991602877994,2011
399,CLM2011100021264,2011,region_1,2011OA08657,private,PD,1085.9010754877543,2011
400,CLM2011200006010,2011,region_1,2011OA08701,private,PD,1001.0629446066262,2011
401,CLM2011200006018,2011,region_1,2011OA08707,private,PD,1503.257004624639,2011
402,CLM2011100021395,2011,region_1,2011OA08708,private,PD,1875.2807015779574,2011
403,CLM2011300001327,2011,region_1,2011OA08708,private,PD,506.53346852280396,2011
404,CLM2011100021409,2011,region_1,2011OA08711,private,PD,1035.4630922258345,2011
405,CLM2011200006029,2011,region_1,2011OA08711,private,PD,1777.8200518456722,2011
406,CLM2011100021444,2011,region_1,2011OA08726,private,PD,3498.214014625233,2011
407,CLM2011100021482,2011,region_1,2011OA08739,private,PD,1795.9096191101726,2011
408,CLM2011200006055,2011,region_1,2011OA08743,private,PD,5591.197657260565,2011
409,CLM2011100000143,2011,region_2,2011OB00075,private,PD,1180.7786409724492,2011
410,CLM2011100000271,2011,region_2,2011OB00131,private,PD,4194.721602056165,2011
411,CLM2011100000531,2011,region_2,2011OB00231,private,PD,3316.385056783192,2011
412,CLM2011200000148,2011,region_2,2011OB00231,private,PD,7898.884567277792,2011
413,CLM2011100000706,2011,region_2,2011OB00314,private,PD,1524.4490558121342,2011
414,CLM2011100000737,2011,region_2,2011OB00331,private,PD,8137.640225941756,2011
415,CLM2011200000204,2011,region_2,2011OB00331,private,PD,2560.9877264661714,2011
416,CLM2011100001103,2011,region_2,2011OB00494,private,PD,1517.8522529131249,2011
417,CLM2011100001420,2011,region_2,2011OB00609,private,PD,425.58661187538684,2011
418,CLM2011100001439,2011,region_2,2011OB00612,private,PD,4055.816241289139,2011
419,CLM2011100001578,2011,region_2,2011OB00670,private,PD,4510.620555905601,2011
420,CLM2011100001783,2011,region_2,2011OB00748,private,PD,1223.1517100162757,2011
421,CLM2011200000515,2011,region_2,2011OB00748,private,PD,4230.197394738727,2011
422,CLM2011100002268,2011,region_2,2011OB00928,private,PD,6792.089705553844,2011
423,CLM2011100002673,2011,region_2,2011OB01104,private,PD,1856.9303015855958,2011
424,CLM2011100003058,2011,region_2,2011OB01245,private,PD,688.9563532530813,2011
425,CLM2011100003204,2011,region_2,2011OB01314,private,PD,47880.782665442,2011
426,CLM2011100003334,2011,region_2,2011OB01370,private,PD,13689.953080779998,2011
427,CLM2011200000956,2011,region_2,2011OB01370,private,PD,373.13626363462197,2011
428,CLM2011200000972,2011,region_2,2011OB01386,private,PD,5072.55571193786,2011
429,CLM2011300000216,2011,region_2,2011OB01386,private,PD,2051.7358884838445,2011
430,CLM2011100003546,2011,region_2,2011OB01461,private,PD,18853.238096641708,2011
431,CLM2011200001024,2011,region_2,2011OB01461,private,PD,4512.314587491571,2011
432,CLM2011100003741,2011,region_2,2011OB01548,private,PD,8319.996920547159,2011
433,CLM2011200001081,2011,region_2,2011OB01548,private,PD,14952.887625071353,2011
434,CLM2011100003781,2011,region_2,2011OB01558,private,PD,1709.4398823459487,2011
435,CLM2011100003825,2011,region_2,2011OB01568,private,PD,1131.0115332015116,2011
436,CLM2011200001113,2011,region_2,2011OB01590,private,PD,914.5865390652956,2011
437,CLM2011100004435,2011,region_2,2011OB01805,private,PD,734.8123595789439,2011
438,CLM2011100004528,2011,region_2,2011OB01841,private,PD,2545.6249623499125,2011
439,CLM2011200001295,2011,region_2,2011OB01841,private,PD,1857.955173739499,2011
440,CLM2011100005022,2011,region_2,2011OB02066,private,PD,2182.996345537863,2011
441,CLM2011100005047,2011,region_2,2011OB02075,private,PD,598.3880520201847,2011
442,CLM2011200001653,2011,region_2,2011OB02383,private,PD,4826.109685223147,2011
443,CLM2011300000406,2011,region_2,2011OB02610,private,PD,11643.760865398146,2011
444,CLM2011400000079,2011,region_2,2011OB02610,private,PD,1332.1426180850515,2011
445,CLM2011100006534,2011,region_2,2011OB02643,private,PD,8846.536305480557,2011
446,CLM2011100006729,2011,region_2,2011OB02714,private,PD,3713.53819520941,2011
447,CLM2011100006843,2011,region_2,2011OB02770,private,PD,1721.9039390950113,2011
448,CLM2011100006927,2011,region_2,2011OB02801,private,PD,1285.7305348223326,2011
449,CLM2011100007303,2011,region_2,2011OB02973,private,PD,6968.715243799973,2011
450,CLM2011100007429,2011,region_2,2011OB03032,private,PD,4152.156884420577,2011
451,CLM2011200002111,2011,region_2,2011OB03032,private,PD,1953.3961015664581,2011
452,CLM2011100007626,2011,region_2,2011OB03118,private,PD,1753.0140544787257,2011
453,CLM2011100008040,2011,region_2,2011OB03262,private,PD,4127.703739739306,2011
454,CLM2011100008355,2011,region_2,2011OB03380,private,PD,10798.559934242505,2011
455,CLM2011100008595,2011,region_2,2011OB03483,private,PD,2415.092736200714,2011
456,CLM2011100008777,2011,region_2,2011OB03553,private,PD,8453.080031898835,2011
457,CLM2011100008987,2011,region_2,2011OB03644,private,PD,3385.073933098702,2011
458,CLM2011200002532,2011,region_2,2011OB03644,private,PD,3998.3295594649026,2011
459,CLM2011400000104,2011,region_2,2011OB03644,private,PD,1429.2126907824504,2011
460,CLM2011100009047,2011,region_2,2011OB03665,private,PD,8507.064221431714,2011
461,CLM2011100009133,2011,region_2,2011OB03703,private,PD,1715.8575484977632,2011
462,CLM2011100009394,2011,region_2,2011OB03802,private,PD,7506.846325649989,2011
463,CLM2011100009565,2011,region_2,2011OB03879,private,PD,781.7268217156186,2011
464,CLM2011100009997,2011,region_2,2011OB04039,private,PD,1392.785889474209,2011
465,CLM2011100010184,2011,region_2,2011OB04118,private,PD,703.1850558386325,2011
466,CLM2011200002875,2011,region_2,2011OB04118,private,PD,4090.812997724979,2011
467,CLM2011200002932,2011,region_2,2011OB04202,private,PD,20362.539056530375,2011
468,CLM2011100010452,2011,region_2,2011OB04229,private,PD,676.8982434273513,2011
469,CLM2011100010781,2011,region_2,2011OB04373,private,PD,444.489558092414,2011
470,CLM2011100010866,2011,region_2,2011OB04412,private,PD,8162.012106411322,2011
471,CLM2011100011509,2011,region_2,2011OB04684,private,PD,1942.2044958613,2011
472,CLM2011100011561,2011,region_2,2011OB04706,private,PD,1042.0829585090962,2011
473,CLM2011100011779,2011,region_2,2011OB04788,private,PD,1817.8365282123368,2011
474,CLM2011100012342,2011,region_2,2011OB05036,private,PD,4940.2097510832855,2011
475,CLM2011100012754,2011,region_2,2011OB05190,private,PD,657.570493576471,2011
476,CLM2011200003587,2011,region_2,2011OB05190,private,PD,4855.588077331338,2011
477,CLM2011100012761,2011,region_2,2011OB05194,private,PD,1657.41991502957,2011
478,CLM2011100013010,2011,region_2,2011OB05289,private,PD,800.2082263095906,2011
479,CLM2011100013140,2011,region_2,2011OB05336,private,PD,4014.341914747302,2011
480,CLM2011200003709,2011,region_2,2011OB05366,private,PD,1000.5846286647288,2011
481,CLM2011100013627,2011,region_2,2011OB05585,private,PD,520.3164373457746,2011
482,CLM2011100013700,2011,region_2,2011OB05610,private,PD,5186.024089591718,2011
483,CLM2011200003863,2011,region_2,2011OB05610,private,PD,4290.390004951491,2011
484,CLM2011100014141,2011,region_2,2011OB05777,private,PD,1597.0736835000444,2011
485,CLM2011100014397,2011,region_2,2011OB05886,private,PD,544.5331424736487,2011
486,CLM2011100014867,2011,region_2,2011OB06057,private,PD,126.03780916630807,2011
487,CLM2011200004280,2011,region_2,2011OB06146,private,PD,364.35485723077255,2011
488,CLM2011100015465,2011,region_2,2011OB06308,private,PD,2013.2564009705666,2011
489,CLM2011100015830,2011,region_2,2011OB06462,private,PD,6010.85371360675,2011
490,CLM2011200004492,2011,region_2,2011OB06466,private,PD,6052.780714587339,2011
491,CLM2011100016292,2011,region_2,2011OB06645,private,PD,397.4445766355563,2011
492,CLM2011100016383,2011,region_2,2011OB06678,private,PD,2340.340626379667,2011
493,CLM2011100016569,2011,region_2,2011OB06753,private,PD,4213.153115261859,2011
494,CLM2011100016777,2011,region_2,2011OB06827,private,PD,3375.05216751361,2011
495,CLM2011100017145,2011,region_2,2011OB06970,private,PD,459.02892635380937,2011
496,CLM2011200004887,2011,region_2,2011OB07033,private,PD,1844.7205534566547,2011
497,CLM2011100017768,2011,region_2,2011OB07235,private,PD,4748.904742314105,2011
498,CLM2011100018367,2011,region_2,2011OB07484,private,PD,3344.282711980565,2011
499,CLM2011100018485,2011,region_2,2011OB07531,private,PD,1200.2651113584275,2011
500,CLM2011300001132,2011,region_2,2011OB07531,private,PD,3551.572843457044,2011
501,CLM2011100018489,2011,region_2,2011OB07533,private,PD,1061.2463976238591,2011
502,CLM2011100018722,2011,region_2,2011OB07635,private,PD,1451.452605181028,2011
503,CLM2011100019047,2011,region_2,2011OB07775,private,PD,2185.289349035436,2011
504,CLM2011100019051,2011,region_2,2011OB07777,private,PD,5147.443422414602,2011
505,CLM2011100019848,2011,region_2,2011OB08086,private,PD,1467.6889568073943,2011
506,CLM2011200005618,2011,region_2,2011OB08150,private,PD,1482.3046234038297,2011
507,CLM2011100020336,2011,region_2,2011OB08272,private,PD,553.4854952835598,2011
508,CLM2011100020644,2011,region_2,2011OB08401,private,PD,1544.5149337325215,2011
509,CLM2011100020694,2011,region_2,2011OB08426,private,PD,2419.1538735868608,2011
510,CLM2011200005817,2011,region_2,2011OB08426,private,PD,1877.33579287343,2011
511,CLM2011100020982,2011,region_2,2011OB08534,private,PD,18339.714077776753,2011
512,CLM2011100021241,2011,region_2,2011OB08648,private,PD,1785.6047946768967,2011
513,CLM2011200005972,2011,region_2,2011OB08648,private,PD,2184.0175205902374,2011
514,CLM2011100000002,2011,region_3,2011OC00001,private,PD,4509.826774330374,2011
515,CLM2011100000105,2011,region_3,2011OC00051,private,PD,2318.2603053771495,2011
516,CLM2011100000147,2011,region_3,2011OC00078,private,PD,1474.2703825049189,2011
517,CLM2011100000589,2011,region_3,2011OC00262,private,PD,5012.308481761938,2011
518,CLM2011100000605,2011,region_3,2011OC00266,private,PD,295.8484302361926,2011
519,CLM2011100000652,2011,region_3,2011OC00285,private,PD,4388.6582658464185,2011
520,CLM2011100000714,2011,region_3,2011OC00320,private,PD,843.0909930797249,2011
521,CLM2011200000209,2011,region_3,2011OC00335,private,PD,689.7111034474132,2011
522,CLM2011100000792,2011,region_3,2011OC00355,private,PD,2636.976194479645,2011
523,CLM2011200000218,2011,region_3,2011OC00355,private,PD,3258.5886278117955,2011
524,CLM2011100000859,2011,region_3,2011OC00378,private,PD,3875.2619624092235,2011
525,CLM2011100000985,2011,region_3,2011OC00427,private,PD,1997.6665015008496,2011
526,CLM2011100001076,2011,region_3,2011OC00484,private,PD,182.03369132124993,2011
527,CLM2011200000382,2011,region_3,2011OC00587,private,PD,803.5442872430785,2011
528,CLM2011100001363,2011,region_3,2011OC00596,private,PD,3023.9184712878473,2011
529,CLM2011100001423,2011,region_3,2011OC00610,private,PD,3273.290056297452,2011
530,CLM2011100001740,2011,region_3,2011OC00729,private,PD,828.4757910527989,2011
531,CLM2011200000499,2011,region_3,2011OC00729,private,PD,627.2409782469704,2011
532,CLM2011200000666,2011,region_3,2011OC00923,private,PD,1773.7578120140704,2011
533,CLM2011100002263,2011,region_3,2011OC00925,private,PD,6764.9256352812345,2011
534,CLM2011100002275,2011,region_3,2011OC00931,private,PD,2397.74847434365,2011
535,CLM2011100002454,2011,region_3,2011OC01011,private,PD,1018.5945026917339,2011
536,CLM2011200000725,2011,region_3,2011OC01011,private,PD,2791.961095886017,2011
537,CLM2011100002600,2011,region_3,2011OC01076,private,PD,1884.9084685596276,2011
538,CLM2011100003095,2011,region_3,2011OC01264,private,PD,1298.1946806022206,2011
539,CLM2011200000936,2011,region_3,2011OC01331,private,PD,4012.2831348351788,2011
540,CLM2011100003556,2011,region_3,2011OC01465,private,PD,2810.379537572701,2011
541,CLM2011100003725,2011,region_3,2011OC01538,private,PD,2708.16812398198,2011
542,CLM2011100003738,2011,region_3,2011OC01545,private,PD,4648.721826111106,2011
543,CLM2011200001080,2011,region_3,2011OC01545,private,PD,5070.151879081914,2011
544,CLM2011100004442,2011,region_3,2011OC01806,private,PD,4864.911557077959,2011
545,CLM2011100004572,2011,region_3,2011OC01867,private,PD,2155.9880079404547,2011
546,CLM2011100004741,2011,region_3,2011OC01947,private,PD,1886.0596794031114,2011
547,CLM2011100004985,2011,region_3,2011OC02055,private,PD,3226.492587128697,2011
548,CLM2011100005363,2011,region_3,2011OC02205,private,PD,3205.224098538625,2011
549,CLM2011100005438,2011,region_3,2011OC02233,private,PD,3981.14472049526,2011
550,CLM2011100005949,2011,region_3,2011OC02436,private,PD,816.7328088621322,2011
551,CLM2011100006268,2011,region_3,2011OC02543,private,PD,3828.4038545900603,2011
552,CLM2011100006448,2011,region_3,2011OC02603,private,PD,1237.6627722738335,2011
553,CLM2011200001853,2011,region_3,2011OC02603,private,PD,1115.5168409880143,2011
